timestamp,close,volume,return,volume_ratio_20d,volatility_20d,symbol
2025-07-16,210.16,974450.0,0.005429972491328705,0.7989914071013933,0.1764350681617454,AAPL
2025-07-17,210.13,1067469.0,-0.0001427483821849762,0.8657466533560844,0.16513901970091238,AAPL
2025-07-18,211.16,731112.0,0.004901727502022668,0.5974726366150735,0.16519783493685467,AAPL
2025-07-21,212.53,946141.0,0.006487971206667886,0.7848851328782148,0.14717125177104665,AAPL
2025-07-22,214.43,964832.0,0.008939914365030832,0.8075631539601821,0.1487481677839518,AAPL
2025-07-23,214.23,779641.0,-0.0009327053117568207,0.6786526059377066,0.14558128098283848,AAPL
2025-07-24,213.765,973782.0,-0.0021705643467301305,0.8476490643632841,0.146468906981748,AAPL
2025-07-25,213.96,728795.0,0.000912216686548506,0.6490973361443264,0.14527942910374553,AAPL
2025-07-28,214.0,919301.0,0.00018695083193120965,0.8412477613344355,0.14522706573104144,AAPL
2025-07-29,211.27,1107896.0,-0.012757009345794379,1.0506647168747567,0.14049387548122708,AAPL
2025-07-30,208.96,828809.0,-0.01093387608273777,0.8415343457628881,0.14033310470960356,AAPL
2025-07-31,207.85,1632958.0,-0.00531202143951004,1.6499170852399097,0.11550327795512869,AAPL
2025-08-01,202.3,1994299.0,-0.02670194852056762,1.9387209121237827,0.14447840996898811,AAPL
2025-08-04,203.35,1875434.0,0.00519031141868509,1.7780587039794982,0.13698223495884584,AAPL
2025-08-05,202.93,968620.0,-0.002065404475042998,0.9212839690292906,0.13672022719751104,AAPL
2025-08-06,213.275,2182167.0,0.05097816981225045,1.960647197666092,0.2313140317191407,AAPL
2025-08-07,220.17,2508756.0,0.03232915250263746,2.123478082457536,0.2569579405200099,AAPL
2025-08-08,229.365,2830643.0,0.041763182994958514,2.2074679535594974,0.29106268346116393,AAPL
2025-08-11,227.22,1715351.0,-0.009351906350140604,1.2942116251877496,0.2896015428385671,AAPL
2025-08-12,229.63,1250550.0,0.010606460698882048,0.9269854504313145,0.2902278973627487,AAPL
2025-08-13,233.22,1586856.0,0.015633845751861664,1.150170192798194,0.29273925441578563,AAPL
2025-08-14,232.78,972239.0,-0.0018866306491724938,0.7071296567896743,0.29324047515937834,AAPL
2025-08-15,231.65,1057450.0,-0.004854368932038833,0.7600849897859874,0.29544876926625363,AAPL
2025-08-18,230.895,836545.0,-0.0032592272825382462,0.6036783647683825,0.2967346213143114,AAPL
2025-08-19,230.56,787642.0,-0.0014508759392798387,0.5720456156632205,0.2968792296391388,AAPL
2025-08-20,225.975,1167075.0,-0.019886363636363646,0.835858892594666,0.30828763286819416,AAPL
2025-08-21,224.9,772469.0,-0.004757163403031228,0.5572594431762826,0.30898209966233664,AAPL
2025-08-22,227.74,1273052.0,0.012627834593152532,0.9006982850499531,0.3108662211905029,AAPL
2025-08-25,227.15,762910.0,-0.002590673575129543,0.5427700424317672,0.3113916408647425,AAPL
2025-08-26,229.3,923026.0,0.009465111160026352,0.6610312061320484,0.3062690375811273,AAPL
2025-08-27,230.5,952676.0,0.005233318796336706,0.6792524882963781,0.3009497199678941,AAPL
2025-08-28,232.595,1159353.0,0.009088937093275407,0.8408081005433745,0.2986836181974683,AAPL
2025-08-29,232.27,1208045.0,-0.0013972785313527414,0.901833718732199,0.27469923078126207,AAPL
2025-09-02,229.69,1246862.0,-0.011107762517759578,0.9531750798391593,0.2821693945568894,AAPL
2025-09-03,238.485,1989098.0,0.038290739692629305,1.4634993901466609,0.3020466595858325,AAPL
2025-09-04,239.71,1423459.0,0.005136591399878432,1.0773962529675136,0.25647905214645716,AAPL
2025-09-05,239.67,2004733.0,-0.0001668682991949888,1.5468598536560563,0.23743515459271655,AAPL
2025-09-08,237.9,1553530.0,-0.007385154587557841,1.2608326748277934,0.19504856996814457,AAPL
2025-09-09,234.35,2133357.0,-0.014922236233711694,1.7025363826326136,0.2002433659416674,AAPL
2025-09-10,226.81,2755480.0,-0.03217409857051412,2.07445218123398,0.23013198384443703,AAPL
2025-09-11,229.99,1333481.0,0.014020545831312514,1.0135729499026356,0.22869696723603936,AAPL
2025-09-12,234.04,1768033.0,0.01760946128092522,1.304423047780685,0.23754054183107942,AAPL
2025-09-15,236.745,1528759.0,0.011557853358400427,1.1086163914359117,0.23987992105222478,AAPL
2025-09-16,238.14,1451954.0,0.005892415890514924,1.0299374420863505,0.23982484588508168,AAPL
2025-09-17,238.98,1210638.0,0.003527336860670305,0.846067805600603,0.23962090622155738,AAPL
2025-09-18,237.87,1384022.0,-0.004644740145618775,0.9599618684791993,0.22701468469287303,AAPL
2025-09-19,245.32,1851825.0,0.03131962836843649,1.2380870910103075,0.2466412636812323,AAPL
2025-09-22,256.12,3191331.0,0.04402413174629061,2.005072665821662,0.28292568942305085,AAPL
2025-09-23,254.45,1817392.0,-0.006520381071372872,1.105232472327865,0.2848527182746529,AAPL
2025-09-24,252.22,1506113.0,-0.00876400078600903,0.89997409930242,0.2890956253395425,AAPL
2025-09-25,256.91,1667057.0,0.018594877487907446,0.9753285419641088,0.29314323075508264,AAPL
2025-09-26,255.45,1360873.0,-0.005682923981160881,0.79152639899643,0.2954908888372738,AAPL
2025-09-29,254.37,977267.0,-0.004227833235466716,0.5722497123723008,0.2964551742084602,AAPL
2025-09-30,254.56,1057345.0,0.0007469434288633892,0.6225948747719283,0.2909974693474189,AAPL
2025-10-01,255.43,1082404.0,0.003417661847894493,0.6548306147789533,0.2636196198488299,AAPL
2025-10-02,257.43,1097559.0,0.0078299338370591,0.6706100081467863,0.26400525661450314,AAPL
2025-10-03,258.04,1483654.0,0.002369576195470735,0.9211788101567133,0.2636654865360844,AAPL
2025-10-06,256.65,1245721.0,-0.005386761742365742,0.7809118937546438,0.262631532080953,AAPL
2025-10-07,256.48,1662715.0,-0.0006623806740695404,1.0579213220187824,0.2537845821107535,AAPL
2025-10-08,258.02,866667.0,0.006004366812226936,0.5866796909507964,0.21327688839951503,AAPL
2025-10-09,254.03,893881.0,-0.015463917525773141,0.6142412303501675,0.2249418142864777,AAPL
2025-10-10,245.295,1586214.0,-0.03438570247608552,1.0968381957703368,0.2595721387003706,AAPL
2025-10-13,247.54,878932.0,0.009152245255712455,0.6217341400610125,0.25859459291755044,AAPL
2025-10-14,247.96,864087.0,0.0016966954835582193,0.6242118448381487,0.2582624560713734,AAPL
2025-10-15,249.405,1113159.0,0.005827552831101812,0.8069814440352763,0.25855438733798,AAPL
2025-10-16,247.45,1099909.0,-0.007838656001283084,0.8056729931268577,0.2599309227845055,AAPL
2025-10-17,252.34,1549814.0,0.019761567993534124,1.1479213426929038,0.2455393230568678,AAPL
2025-10-20,262.245,2779230.0,0.03925259570420869,2.090433043739425,0.23494087956054596,AAPL
2025-10-21,262.73,1663932.0,0.0018494156227955028,1.2588125681987121,0.23312379336800823,AAPL
2025-10-22,258.4,1745133.0,-0.016480797777185807,1.3084137374771576,0.23924864876669547,AAPL
2025-10-23,259.59,1301904.0,0.004605263157894779,0.9896497202627098,0.23085665350978649,AAPL
2025-10-24,262.78,1585517.0,0.012288608960283609,1.1950362697721548,0.23315216582806728,AAPL
2025-10-27,268.75,1830875.0,0.022718623943983607,1.3369588251367754,0.24372525926140848,AAPL
2025-10-28,269.01,2094563.0,0.0009674418604650459,1.4737019482605105,0.24370109815750174,AAPL
2025-10-29,269.82,2019543.0,0.0030110404817664804,1.3755695133288282,0.24369338908066085,AAPL
2025-10-30,271.32,3173417.0,0.005559261730042175,2.0187858551009485,0.24321149269134706,AAPL
2025-10-31,270.41,2147498.0,-0.003353973168214508,1.3378919929846422,0.24417449246251316,AAPL
2025-11-03,269.08,1452789.0,-0.004918457157649603,0.8992874881626396,0.24398057019270458,AAPL
2025-11-04,270.21,2835045.0,0.004199494574104401,1.6934685924354407,0.2437604341243779,AAPL
2025-11-05,270.11,1141385.0,-0.000370082528403759,0.6762395055672739,0.24367236655653862,AAPL
2025-11-06,269.85,1251348.0,-0.0009625708044870285,0.733620927345001,0.23484610901385722,AAPL
2025-11-07,268.47,2474156.0,-0.00511395219566424,1.4137131124994415,0.1918846862103493,AAPL
2025-11-10,269.4,1968635.0,0.003464074198234357,1.0909001037600115,0.19115286203774595,AAPL
2025-11-11,275.405,2070329.0,0.02229027468448397,1.1101501169721923,0.20113789321356915,AAPL
2025-11-12,273.47,1499206.0,-0.007026016230641918,0.795667619885964,0.20584260685200104,AAPL
2025-11-13,273.05,1154305.0,-0.001535817457125166,0.6117366653325781,0.2019311308332814,AAPL
2025-11-14,272.48,1297451.0,-0.0020875297564548756,0.6922274803560696,0.19555491889421006,AAPL
2025-11-17,267.5,1814235.0,-0.0182765707574869,0.9935225137047549,0.16130907560203608,AAPL
2025-11-18,267.44,1287868.0,-0.00022429906542054123,0.7126079970448083,0.16133924968100402,AAPL
2025-11-19,268.49,1613219.0,0.003926114268621106,0.8959020903617576,0.14781251097270925,AAPL
2025-11-20,266.395,1929776.0,-0.007802897687064769,1.0533378310075336,0.1513841241180276,AAPL
2025-11-21,271.49,2337119.0,0.019125734341860934,1.2500381758373451,0.15966297398440618,AAPL
2025-11-24,275.86,1726808.0,0.01609635714022617,0.9261831233300066,0.14949583992306256,AAPL
2025-11-25,276.9,1690125.0,0.0037700282752120007,0.9164479035052814,0.14973193655033692,AAPL
2025-11-26,277.595,1164523.0,0.0025099313831709047,0.6464322294696387,0.14967490927452712,AAPL
2025-11-28,278.77,662450.0,0.004232785172643361,0.39527696387671557,0.1492669803625956,AAPL
2025-12-01,283.17,1647255.0,0.015783620906123508,0.9977912974630494,0.15647189027574657,AAPL
2025-12-02,286.09,1538529.0,0.010311826817812397,0.9295189879749939,0.15642271782831088,AAPL
2025-12-03,284.16,1511947.0,-0.006746128840574461,0.9514884661490292,0.1601964525618023,AAPL
2025-12-04,280.68,1646319.0,-0.012246621621621712,1.019847143632411,0.16842165460299893,AAPL
2025-12-05,278.815,1020801.0,-0.006644577454752776,0.6369048302395728,0.1709248899794449,AAPL
2025-12-08,277.96,1336404.0,-0.003066549504151528,0.8645022864865578,0.16999586827477517,AAPL
2025-12-09,277.24,869743.0,-0.0025903007626996155,0.5833597040647235,0.17056385533439447,AAPL
2025-12-10,278.75,867993.0,0.00544654451017168,0.6066471168164356,0.15288286270598508,AAPL
2025-12-11,278.08,1021332.0,-0.002403587443946198,0.7259397739770295,0.1506700419581113,AAPL
2025-12-12,278.315,982006.0,0.0008450805523589899,0.7022880684381978,0.15040073692404055,AAPL
2025-12-15,274.115,1867919.0,-0.015090814365018024,1.3091496462531973,0.1606708726798257,AAPL
2025-12-16,274.56,1160746.0,0.001623406234609437,0.8325868179623612,0.1448224723710671,AAPL
2025-12-17,271.85,1177959.0,-0.009870337995337874,0.8482772082052578,0.1501562659935585,AAPL
2025-12-18,272.24,1556342.0,0.0014346146772117319,1.1230600442428833,0.14974148037256443,AAPL
2025-12-19,273.865,1743005.0,0.00596899794299155,1.266289674737757,0.14728515100298217,AAPL
2025-12-22,270.82,957616.0,-0.01111861683676274,0.7324072798659967,0.13790289051932794,AAPL
2025-12-23,272.23,757775.0,0.005206410161731068,0.6018675586376583,0.1258425874542226,AAPL
2025-12-24,273.9,431640.0,0.0061345186055907774,0.3608682508173126,0.1272120870817201,AAPL
2025-12-26,273.39,852858.0,-0.001861993428258435,0.7224353394247399,0.12677957526400968,AAPL
2025-12-29,273.79,575505.0,0.0014631113061926992,0.48929815189740183,0.12571759783696998,AAPL
2025-12-30,273.05,585588.0,-0.002702801417144518,0.5214026320954916,0.10928799077807744,AAPL
2025-12-31,272.035,686177.0,-0.003717267899651988,0.6350646180472405,0.0995899483449132,AAPL
2026-01-02,271.01,1057525.0,-0.0037678975131877346,0.9997753276692083,0.09845922154334377,AAPL
2026-01-05,267.175,1447808.0,-0.014150769344304592,1.381710954880296,0.10119232213135412,AAPL
2026-01-06,262.22,1802408.0,-0.018545896884064716,1.6582749683520124,0.11554632551872643,AAPL
2026-01-07,260.35,1663252.0,-0.00713141636793535,1.5075795606991407,0.11645686301978052,AAPL
2026-01-08,259.08,1748334.0,-0.00487804878048792,1.5240151277548417,0.11657028492437367,AAPL
2026-01-09,259.345,1100757.0,0.0010228500849160937,0.9498884907470273,0.11314721413075826,AAPL
2026-01-12,260.27,1421299.0,0.0035666775916249893,1.2056902887148013,0.11591912372005858,AAPL
2026-01-13,261.05,1279908.0,0.0029968878472357297,1.0722002430969948,0.1171791673252451,AAPL
2026-01-14,260.1,1600138.0,-0.00363914958820144,1.3556677273851763,0.10845467694137217,AAPL
2026-01-15,258.09,1262047.0,-0.007727797001153558,1.0646618363020222,0.10870606356212612,AAPL
2026-01-16,255.475,1226527.0,-0.010132124452710167,1.0325818494628147,0.10892714707742984,AAPL
2026-01-20,246.725,2206629.0,-0.034249926607300085,1.808208664504755,0.15374430735628278,AAPL
